,Date,TotalBikesCount,Mon,Tue,Wed,Thu,Fri,Sat,Sun,holiday,DayLightHrs,AvgTempInC,PRCP_IN,DryDay,YearsCount
1610,2017-03-01,2360.0,0,0,1,0,0,0,0,0,10.75831367724194,4.5,7.874015748031496e-05,0,4.410958904109589
1611,2017-03-02,2198.0,0,0,0,1,0,0,0,0,10.815344552878909,4.4,0.0003543307086614173,0,4.413698630136986
1612,2017-03-03,1563.0,0,0,0,0,1,0,0,0,10.872560237618211,4.5,0.0014173228346456691,0,4.416438356164384
1613,2017-03-04,1125.0,0,0,0,0,0,1,0,0,10.929949802159339,4.0,0.00015748031496062991,0,4.419178082191781
1614,2017-03-05,675.0,0,0,0,0,0,0,1,0,10.987502588667553,3.95,0.0,1,4.421917808219178
1615,2017-03-06,2345.0,1,0,0,0,0,0,0,0,11.045208198323808,3.9,0.0,1,4.424657534246576
1616,2017-03-07,1727.0,0,1,0,0,0,0,0,0,11.103056478579804,3.85,0.002952755905511811,0,4.427397260273972
1617,2017-03-08,2188.0,0,0,1,0,0,0,0,0,11.161037510141579,4.0,0.0005118110236220473,0,4.4301369863013695
1618,2017-03-09,1748.0,0,0,0,1,0,0,0,0,11.2191415937092,4.4,0.0027559055118110236,0,4.432876712328767
1619,2017-03-10,1971.0,0,0,0,0,1,0,0,0,11.277359236496775,4.800000000000001,0.00011811023622047244,0,4.435616438356164
1620,2017-03-11,474.0,0,0,0,0,0,1,0,0,11.335681138551914,4.65,0.0014566929133858267,0,4.438356164383562
1621,2017-03-12,736.0,0,0,0,0,0,0,1,0,11.394098178899341,4.9,7.874015748031496e-05,0,4.441095890410959
1622,2017-03-13,1854.0,1,0,0,0,0,0,0,0,11.45260140152381,5.0,0.002559055118110236,0,4.443835616438356
1623,2017-03-14,1955.0,0,1,0,0,0,0,0,0,11.511182001212344,5.25,0.0015354330708661418,0,4.446575342465754
1624,2017-03-15,1821.0,0,0,1,0,0,0,0,0,11.569831309272786,4.7,0.003188976377952756,0,4.449315068493151
1625,2017-03-16,2828.0,0,0,0,1,0,0,0,0,11.628540779141215,4.55,0.0,1,4.4520547945205475
1626,2017-03-17,1800.0,0,0,0,0,1,0,0,0,11.687301971896414,4.5,0.002677165354330709,0,4.454794520547945
1627,2017-03-18,597.0,0,0,0,0,0,1,0,0,11.746106541692061,4.6,0.0013385826771653544,0,4.457534246575342
1628,2017-03-19,1887.0,0,0,0,0,0,0,1,0,11.804946221119755,4.35,0.0,1,4.46027397260274
1629,2017-03-20,2718.0,1,0,0,0,0,0,0,0,11.863812806517105,4.6,3.937007874015748e-05,0,4.463013698630137
1630,2017-03-21,2163.0,0,1,0,0,0,0,0,0,11.922698143228443,5.1,0.0007874015748031497,0,4.465753424657534
1631,2017-03-22,2647.0,0,0,1,0,0,0,0,0,11.981594110833152,4.949999999999999,7.874015748031496e-05,0,4.468493150684932
1632,2017-03-23,2853.0,0,0,0,1,0,0,0,0,12.040492608349382,4.85,0.0010236220472440946,0,4.471232876712329
1633,2017-03-24,1585.0,0,0,0,0,1,0,0,0,12.099385539423904,4.9,0.0009448818897637795,0,4.473972602739726
1634,2017-03-25,1593.0,0,0,0,0,0,1,0,0,12.158264797520475,4.75,3.937007874015748e-05,0,4.476712328767123
1635,2017-03-26,466.0,0,0,0,0,0,0,1,0,12.217122251113043,4.6,0.0014960629921259843,0,4.47945205479452
1636,2017-03-27,2597.0,1,0,0,0,0,0,0,0,12.275949728898139,4.85,0.0006692913385826772,0,4.482191780821918
1637,2017-03-28,2329.0,0,1,0,0,0,0,0,0,12.3347390050334,4.85,0.0005511811023622047,0,4.484931506849315
1638,2017-03-29,2108.0,0,0,1,0,0,0,0,0,12.393481784415352,5.0,0.0020078740157480316,0,4.487671232876712
1639,2017-03-30,2849.0,0,0,0,1,0,0,0,0,12.452169688006421,4.85,0.0,1,4.49041095890411
1640,2017-03-31,2987.0,0,0,0,0,1,0,0,0,12.510794238222267,4.65,0.0,1,4.493150684931507
1641,2017-04-01,1237.0,0,0,0,0,0,1,0,0,12.569346844393888,5.05,0.00015748031496062991,0,4.495890410958904
1642,2017-04-02,1471.0,0,0,0,0,0,0,1,0,12.627818788314597,4.8,0.00015748031496062991,0,4.498630136986302
1643,2017-04-03,3513.0,1,0,0,0,0,0,0,0,12.68620120988811,4.65,0.0,1,4.501369863013698
1644,2017-04-04,3227.0,0,1,0,0,0,0,0,0,12.744485092890995,5.199999999999999,0.00047244094488188977,0,4.504109589041096
1645,2017-04-05,1904.0,0,0,1,0,0,0,0,0,12.802661250865862,5.1,0.0018110236220472442,0,4.506849315068493
1646,2017-04-06,2364.0,0,0,0,1,0,0,0,0,12.860720313162728,5.35,0.0010236220472440946,0,4.50958904109589
1647,2017-04-07,1722.0,0,0,0,0,1,0,0,0,12.918652711145588,5.25,0.00039370078740157485,0,4.512328767123288
1648,2017-04-08,975.0,0,0,0,0,0,1,0,0,12.97644866458537,4.65,3.937007874015748e-05,0,4.515068493150685
1649,2017-04-09,1655.0,0,0,0,0,0,0,1,0,13.034098168259005,4.75,0.0,1,4.517808219178082
1650,2017-04-10,2340.0,1,0,0,0,0,0,0,0,13.09159097877793,4.699999999999999,0.0014960629921259843,0,4.52054794520548
1651,2017-04-11,3337.0,0,1,0,0,0,0,0,0,13.148916601670718,4.75,7.874015748031496e-05,0,4.523287671232877
1652,2017-04-12,1819.0,0,0,1,0,0,0,0,0,13.20606427874478,5.2,0.0033464566929133858,0,4.526027397260274
1653,2017-04-13,2487.0,0,0,0,1,0,0,0,0,13.263022975756522,4.85,0.00031496062992125983,0,4.528767123287671
1654,2017-04-14,2297.0,0,0,0,0,1,0,0,0,13.319781370418632,4.7,3.937007874015748e-05,0,4.531506849315068
1655,2017-04-15,1806.0,0,0,0,0,0,1,0,0,13.376327840776831,4.9,0.0,1,4.534246575342466
1656,2017-04-16,1562.0,0,0,0,0,0,0,1,0,13.432650453990536,5.4,0.0,1,4.536986301369863
1657,2017-04-17,2653.0,1,0,0,0,0,0,0,0,13.488736955552374,5.5,0.00027559055118110237,0,4.53972602739726
1658,2017-04-18,2782.0,0,1,0,0,0,0,0,0,13.544574758986188,5.4,0.001889763779527559,0,4.542465753424658
1659,2017-04-19,2575.0,0,0,1,0,0,0,0,0,13.600150936062695,5.1,0.0013779527559055118,0,4.545205479452055
1660,2017-04-20,3085.0,0,0,0,1,0,0,0,0,13.655452207576868,5.1,3.937007874015748e-05,0,4.5479452054794525
1661,2017-04-21,4109.0,0,0,0,0,1,0,0,0,13.710464934731002,5.449999999999999,0.0,1,4.550684931506849
1662,2017-04-22,1025.0,0,0,0,0,0,1,0,0,13.765175111171224,5.55,0.00027559055118110237,0,4.553424657534246
1663,2017-04-23,659.0,0,0,0,0,0,0,1,0,13.819568355727453,4.9,0.0019291338582677164,0,4.556164383561644
1664,2017-04-24,3065.0,1,0,0,0,0,0,0,0,13.87362990590745,5.1,0.00023622047244094488,0,4.558904109589041
1665,2017-04-25,3356.0,0,1,0,0,0,0,0,0,13.92734461220026,5.15,0.00019685039370078743,0,4.561643835616438
1666,2017-04-26,2539.0,0,0,1,0,0,0,0,0,13.980696933243898,5.15,0.0,1,4.564383561643836
1667,2017-04-27,2961.0,0,0,0,1,0,0,0,0,14.033670931915685,5.0,0.00015748031496062991,0,4.567123287671233
1668,2017-04-28,3315.0,0,0,0,0,1,0,0,0,14.086250272405456,5.1,0.0,1,4.5698630136986305
1669,2017-04-29,1358.0,0,0,0,0,0,1,0,0,14.138418218331955,4.95,0.0005511811023622047,0,4.572602739726028
1670,2017-04-30,1215.0,0,0,0,0,0,0,1,0,14.190157631966569,5.15,0.00031496062992125983,0,4.575342465753424
1671,2017-05-01,3363.0,1,0,0,0,0,0,0,0,14.241450974627426,4.75,0.00011811023622047244,0,4.578082191780822
1672,2017-05-02,3696.0,0,1,0,0,0,0,0,0,14.29228030830922,5.199999999999999,0.0005118110236220473,0,4.580821917808219
1673,2017-05-03,4543.0,0,0,1,0,0,0,0,0,14.342627298614868,6.45,0.0004330708661417323,0,4.583561643835616
1674,2017-05-04,3476.0,0,0,0,1,0,0,0,0,14.39247321905369,6.449999999999999,0.0017322834645669292,0,4.586301369863014
1675,2017-05-05,2733.0,0,0,0,0,1,0,0,0,14.441798956773152,5.25,0.000984251968503937,0,4.589041095890411
1676,2017-05-06,2038.0,0,0,0,0,0,1,0,0,14.490585019788142,5.15,7.874015748031496e-05,0,4.5917808219178085
1677,2017-05-07,2098.0,0,0,0,0,0,0,1,0,14.538811545772194,5.35,0.0,1,4.594520547945206
1678,2017-05-08,4387.0,1,0,0,0,0,0,0,0,14.586458312473372,5.5,0.0,1,4.597260273972603
1679,2017-05-09,5071.0,0,1,0,0,0,0,0,0,14.633504749813882,5.85,0.0,1,4.6
1680,2017-05-10,4999.0,0,0,1,0,0,0,0,0,14.679929953731754,6.1,0.0,1,4.602739726027397
1681,2017-05-11,2918.0,0,0,0,1,0,0,0,0,14.725712701817077,5.3,0.0018503937007874015,0,4.605479452054794
1682,2017-05-12,3050.0,0,0,0,0,1,0,0,0,14.770831470793059,4.85,0.0006299212598425197,0,4.608219178082192
1683,2017-05-13,1333.0,0,0,0,0,0,1,0,0,14.815264455885318,5.1,0.00011811023622047244,0,4.610958904109589
1684,2017-05-14,1016.0,0,0,0,0,0,0,1,0,14.858989592117956,5.300000000000001,0.00015748031496062991,0,4.6136986301369864
1685,2017-05-15,2918.0,1,0,0,0,0,0,0,0,14.90198457756837,4.9,0.0012992125984251969,0,4.616438356164384
1686,2017-05-16,2372.0,0,1,0,0,0,0,0,0,14.944226898603777,4.95,0.0005905511811023622,0,4.619178082191781
1687,2017-05-17,4125.0,0,0,1,0,0,0,0,0,14.98569385711586,5.25,0.0,1,4.6219178082191785
1688,2017-05-18,4397.0,0,0,0,1,0,0,0,0,15.026362599758755,5.6,0.0,1,4.624657534246575
1689,2017-05-19,5392.0,0,0,0,0,1,0,0,0,15.066210149186233,6.05,0.0,1,4.627397260273972
1690,2017-05-20,2550.0,0,0,0,0,0,1,0,0,15.105213437272939,6.25,0.0,1,4.63013698630137
1691,2017-05-21,2431.0,0,0,0,0,0,0,1,0,15.143349340291186,6.4,0.0,1,4.632876712328767
1692,2017-05-22,5229.0,1,0,0,0,0,0,0,0,15.180594716003693,6.95,0.0,1,4.635616438356164
1693,2017-05-23,5478.0,0,1,0,0,0,0,0,0,15.2169264426173,6.55,0.0,1,4.638356164383562
1694,2017-05-24,4535.0,0,0,1,0,0,0,0,0,15.252321459529286,5.449999999999999,0.0,1,4.641095890410959
1695,2017-05-25,4942.0,0,0,0,1,0,0,0,0,15.286756809782943,5.85,0.0,1,4.6438356164383565
1696,2017-05-26,4543.0,0,0,0,0,1,0,0,0,15.32020968413262,6.6,0.0,1,4.646575342465753
1697,2017-05-27,2405.0,0,0,0,0,0,1,0,0,15.352657466603867,7.05,0.0,1,4.64931506849315
1698,2017-05-28,2671.0,0,0,0,0,0,0,1,0,15.384077781416899,7.1,0.0,1,4.652054794520548
1699,2017-05-29,2396.0,1,0,0,0,0,0,0,1,15.41444854112615,6.300000000000001,0.0,1,4.654794520547945
1700,2017-05-30,3491.0,0,1,0,0,0,0,0,0,15.443747995812476,5.5,3.937007874015748e-05,0,4.657534246575342
1701,2017-05-31,4493.0,0,0,1,0,0,0,0,0,15.471954783147968,6.2,0.0004330708661417323,0,4.66027397260274
1702,2017-06-01,3846.0,0,0,0,1,0,0,0,0,15.499047979139146,6.15,7.874015748031496e-05,0,4.663013698630137
1703,2017-06-02,4040.0,0,0,0,0,1,0,0,0,15.525007149338158,6.3,0.0,1,4.6657534246575345
1704,2017-06-03,1891.0,0,0,0,0,0,1,0,0,15.549812400299338,6.0,0.0,1,4.668493150684932
1705,2017-06-04,2050.0,0,0,0,0,0,0,1,0,15.573444431044418,5.95,0.0,1,4.671232876712328
1706,2017-06-05,4657.0,1,0,0,0,0,0,0,0,15.595884584289394,6.2,0.0,1,4.673972602739726
1707,2017-06-06,5140.0,0,1,0,0,0,0,0,0,15.617114897176238,6.85,0.0,1,4.676712328767123
1708,2017-06-07,5072.0,0,0,1,0,0,0,0,0,15.637118151244144,6.75,0.00011811023622047244,0,4.67945205479452
1709,2017-06-08,2480.0,0,0,0,1,0,0,0,0,15.655877921370266,5.85,0.001220472440944882,0,4.682191780821918
1710,2017-06-09,3367.0,0,0,0,0,1,0,0,0,15.67337862340532,5.65,0.00019685039370078743,0,4.684931506849315
1711,2017-06-10,2607.0,0,0,0,0,0,1,0,0,15.689605560228786,5.75,0.0,1,4.6876712328767125
1712,2017-06-11,2117.0,0,0,0,0,0,0,1,0,15.704544965949779,6.1,0.0,1,4.69041095890411
1713,2017-06-12,4006.0,1,0,0,0,0,0,0,0,15.718184047983097,5.800000000000001,0.0,1,4.693150684931507
1714,2017-06-13,3427.0,0,1,0,0,0,0,0,0,15.730511026737306,5.85,0.0,1,4.695890410958904
1715,2017-06-14,4399.0,0,0,1,0,0,0,0,0,15.741515172660451,5.8,0.0,1,4.698630136986301
1716,2017-06-15,2186.0,0,0,0,1,0,0,0,0,15.7511868404016,5.699999999999999,0.004133858267716535,0,4.701369863013698
1717,2017-06-16,3665.0,0,0,0,0,1,0,0,0,15.759517499860891,6.05,0.0,1,4.704109589041096
1718,2017-06-17,1709.0,0,0,0,0,0,1,0,0,15.76649976391822,5.699999999999999,0.00023622047244094488,0,4.706849315068493
1719,2017-06-18,1673.0,0,0,0,0,0,0,1,0,15.772127412650546,6.3,0.0,1,4.7095890410958905
1720,2017-06-19,4221.0,1,0,0,0,0,0,0,0,15.776395413869702,6.5,0.0,1,4.712328767123288
1721,2017-06-20,3935.0,0,1,0,0,0,0,0,0,15.779299939836761,6.449999999999999,0.0,1,4.715068493150685
1722,2017-06-21,4650.0,0,0,1,0,0,0,0,0,15.780838380034831,6.1,0.0,1,4.717808219178083
1723,2017-06-22,5011.0,0,0,0,1,0,0,0,0,15.78100934990929,6.25,0.0,1,4.720547945205479
1724,2017-06-23,4303.0,0,0,0,0,1,0,0,0,15.779812695513028,6.8,0.0,1,4.723287671232876
1725,2017-06-24,2446.0,0,0,0,0,0,1,0,0,15.777249494023359,7.5,0.0,1,4.726027397260274
1726,2017-06-25,2164.0,0,0,0,0,0,0,1,0,15.773322050126897,8.0,0.0,1,4.728767123287671
1727,2017-06-26,4370.0,1,0,0,0,0,0,0,0,15.768033888298307,6.35,0.0,1,4.7315068493150685
1728,2017-06-27,4702.0,0,1,0,0,0,0,0,0,15.761389741028294,6.199999999999999,0.0,1,4.734246575342466
1729,2017-06-28,4559.0,0,0,1,0,0,0,0,0,15.753395533084483,6.1,0.0,1,4.736986301369863
1730,2017-06-29,4743.0,0,0,0,1,0,0,0,0,15.744058361917082,6.55,0.0,1,4.739726027397261
1731,2017-06-30,4365.0,0,0,0,0,1,0,0,0,15.733386474346485,7.15,0.0,1,4.742465753424658
1732,2017-07-01,2158.0,0,0,0,0,0,1,0,0,15.721389239695473,6.35,0.0,1,4.745205479452054
1733,2017-07-02,2255.0,0,0,0,0,0,0,1,0,15.708077119550657,6.550000000000001,0.0,1,4.747945205479452
1734,2017-07-03,3100.0,1,0,0,0,0,0,0,0,15.693461634357952,6.3,0.0,1,4.750684931506849
1735,2017-07-04,3099.0,0,1,0,0,0,0,0,1,15.677555327075977,6.55,0.0,1,4.7534246575342465
1736,2017-07-05,4525.0,0,0,1,0,0,0,0,0,15.660371724124959,7.1,0.0,1,4.756164383561644
1737,2017-07-06,4980.0,0,0,0,1,0,0,0,0,15.641925293883364,7.0,0.0,1,4.758904109589041
1738,2017-07-07,4800.0,0,0,0,0,1,0,0,0,15.622231402993283,6.35,0.0,1,4.761643835616439
1739,2017-07-08,2622.0,0,0,0,0,0,1,0,0,15.601306270742894,6.949999999999999,0.0,1,4.764383561643836
1740,2017-07-09,2274.0,0,0,0,0,0,0,1,0,15.579166921800494,6.8,0.0,1,4.767123287671233
1741,2017-07-10,4806.0,1,0,0,0,0,0,0,0,15.555831137574023,6.55,0.0,1,4.76986301369863
1742,2017-07-11,4988.0,0,1,0,0,0,0,0,0,15.53131740647186,6.45,0.0,1,4.772602739726027
1743,2017-07-12,5250.0,0,0,1,0,0,0,0,0,15.505644873336461,6.6,0.0,1,4.7753424657534245
1744,2017-07-13,3968.0,0,0,0,1,0,0,0,0,15.478833288316407,6.6,0.0,1,4.778082191780822
1745,2017-07-14,4329.0,0,0,0,0,1,0,0,0,15.4509029554376,6.800000000000001,0.0,1,4.780821917808219
1746,2017-07-15,2426.0,0,0,0,0,0,1,0,0,15.421874681121619,6.550000000000001,0.0,1,4.7835616438356166
1747,2017-07-16,2131.0,0,0,0,0,0,0,1,0,15.391769722891942,6.35,0.0,1,4.786301369863014
1748,2017-07-17,4791.0,1,0,0,0,0,0,0,0,15.360609738493448,6.65,0.0,1,4.789041095890411
1749,2017-07-18,5238.0,0,1,0,0,0,0,0,0,15.328416735639015,6.8999999999999995,0.0,1,4.791780821917809
1750,2017-07-19,5088.0,0,0,1,0,0,0,0,0,15.295213022582132,6.55,0.0,1,4.794520547945205
1751,2017-07-20,4615.0,0,0,0,1,0,0,0,0,15.261021159697748,6.65,0.0,1,4.7972602739726025
1752,2017-07-21,4013.0,0,0,0,0,1,0,0,0,15.22586391224063,6.65,0.0,1,4.8
1753,2017-07-22,2338.0,0,0,0,0,0,1,0,0,15.189764204431306,7.4,0.0,1,4.802739726027397
1754,2017-07-23,2155.0,0,0,0,0,0,0,1,0,15.15274507500583,6.9,0.0,1,4.8054794520547945
1755,2017-07-24,4907.0,1,0,0,0,0,0,0,0,15.114829634348109,6.8999999999999995,0.0,1,4.808219178082192
1756,2017-07-25,5094.0,0,1,0,0,0,0,0,0,15.076041023307575,7.25,0.0,1,4.810958904109589
1757,2017-07-26,5087.0,0,0,1,0,0,0,0,0,15.036402373790516,7.0,0.0,1,4.813698630136987
1758,2017-07-27,3980.0,0,0,0,1,0,0,0,0,14.995936771196327,6.35,0.0,1,4.816438356164384
1759,2017-07-28,4311.0,0,0,0,0,1,0,0,0,14.954667218757406,6.75,0.0,1,4.8191780821917805
1760,2017-07-29,2435.0,0,0,0,0,0,1,0,0,14.912616603826125,6.75,0.0,1,4.821917808219178
1761,2017-07-30,2219.0,0,0,0,0,0,0,1,0,14.869807666139469,6.9,0.0,1,4.824657534246575
1762,2017-07-31,4922.0,1,0,0,0,0,0,0,0,14.826262968080606,7.25,0.0,1,4.8273972602739725
1763,2017-08-01,5166.0,0,1,0,0,0,0,0,0,14.782004866943472,7.35,0.0,1,4.83013698630137
1764,2017-08-02,4720.0,0,0,1,0,0,0,0,0,14.737055489197767,8.0,0.0,1,4.832876712328767
1765,2017-08-03,4097.0,0,0,0,1,0,0,0,0,14.691436706740863,8.1,0.0,1,4.835616438356165
1766,2017-08-04,3735.0,0,0,0,0,1,0,0,0,14.645170115114453,7.65,0.0,1,4.838356164383562
1767,2017-08-05,2026.0,0,0,0,0,0,1,0,0,14.598277013657096,7.0,0.0,1,4.841095890410959
1768,2017-08-06,2172.0,0,0,0,0,0,0,1,0,14.550778387554853,7.0,0.0,1,4.843835616438356
1769,2017-08-07,4448.0,1,0,0,0,0,0,0,0,14.502694891748483,7.050000000000001,0.0,1,4.846575342465753
1770,2017-08-08,4820.0,0,1,0,0,0,0,0,0,14.454046836647818,7.4,0.0,1,4.8493150684931505
1771,2017-08-09,4699.0,0,0,1,0,0,0,0,0,14.404854175601859,7.6,0.0,1,4.852054794520548
1772,2017-08-10,4436.0,0,0,0,1,0,0,0,0,14.355136494067747,7.5,0.0,1,4.854794520547945
1773,2017-08-11,4042.0,0,0,0,0,1,0,0,0,14.304913000418797,6.7,0.0,1,4.857534246575343
1774,2017-08-12,2205.0,0,0,0,0,0,1,0,0,14.254202518330914,6.699999999999999,7.874015748031496e-05,0,4.86027397260274
1775,2017-08-13,3268.0,0,0,0,0,0,0,1,0,14.203023480682429,6.7,0.0,1,4.863013698630137
1776,2017-08-14,4423.0,1,0,0,0,0,0,0,0,14.15139392490359,6.449999999999999,0.0,1,4.865753424657535
1777,2017-08-15,4915.0,0,1,0,0,0,0,0,0,14.099331489709757,6.65,0.0,1,4.868493150684931
1778,2017-08-16,5010.0,0,0,1,0,0,0,0,0,14.046853413151917,6.800000000000001,0.0,1,4.8712328767123285
1779,2017-08-17,4715.0,0,0,0,1,0,0,0,0,13.99397653192003,6.7,0.0,1,4.873972602739726
1780,2017-08-18,3943.0,0,0,0,0,1,0,0,0,13.940717281832624,6.4,0.0,1,4.876712328767123
1781,2017-08-19,2170.0,0,0,0,0,0,1,0,0,13.887091699449458,6.699999999999999,0.0,1,4.879452054794521
1782,2017-08-20,1838.0,0,0,0,0,0,0,1,0,13.833115424743614,6.65,0.0,1,4.882191780821918
1783,2017-08-21,3768.0,1,0,0,0,0,0,0,0,13.778803704770775,7.0,0.0,1,4.884931506849315
1784,2017-08-22,4489.0,0,1,0,0,0,0,0,0,13.724171398276626,7.3,0.0,1,4.887671232876713
1785,2017-08-23,4678.0,0,0,1,0,0,0,0,0,13.66923298118253,6.7,0.0,1,4.890410958904109
1786,2017-08-24,4333.0,0,0,0,1,0,0,0,0,13.614002552894249,6.5,0.0,1,4.8931506849315065
1787,2017-08-25,4072.0,0,0,0,0,1,0,0,0,13.558493843378667,6.5,0.0,1,4.895890410958904
1788,2017-08-26,2241.0,0,0,0,0,0,1,0,0,13.502720220955805,6.9,0.0,1,4.898630136986301
1789,2017-08-27,2106.0,0,0,0,0,0,0,1,0,13.446694700757163,7.3999999999999995,0.0,1,4.901369863013699
1790,2017-08-28,4370.0,1,0,0,0,0,0,0,0,13.390429953801045,7.5,0.0,1,4.904109589041096
1791,2017-08-29,4793.0,0,1,0,0,0,0,0,0,13.33393831664076,7.25,0.0,1,4.906849315068493
1792,2017-08-30,4582.0,0,0,1,0,0,0,0,0,13.277231801540948,6.85,0.0,1,4.909589041095891
1793,2017-08-31,3908.0,0,0,0,1,0,0,0,0,13.220322107142058,6.8,0.0,1,4.912328767123288
1794,2017-09-01,3786.0,0,0,0,0,1,0,0,0,13.163220629573754,7.1,0.0,1,4.9150684931506845
1795,2017-09-02,2153.0,0,0,0,0,0,1,0,0,13.105938473980077,7.6,0.0,1,4.917808219178082
1796,2017-09-03,1879.0,0,0,0,0,0,0,1,0,13.048486466423103,7.75,0.0,1,4.920547945205479
1797,2017-09-04,2121.0,1,0,0,0,0,0,0,1,12.990875166131286,7.65,0.0,1,4.923287671232877
1798,2017-09-05,3550.0,0,1,0,0,0,0,0,0,12.93311487806324,7.55,0.0,1,4.926027397260274
1799,2017-09-06,3664.0,0,0,1,0,0,0,0,0,12.875215665758176,7.199999999999999,0.0,1,4.928767123287671
1800,2017-09-07,3879.0,0,0,0,1,0,0,0,0,12.817187364445857,6.8,0.0,1,4.931506849315069
1801,2017-09-08,3637.0,0,0,0,0,1,0,0,0,12.759039594392599,6.55,0.0,1,4.934246575342466
1802,2017-09-09,1601.0,0,0,0,0,0,1,0,0,12.7007817744587,6.35,0.0,1,4.936986301369863
1803,2017-09-10,2116.0,0,0,0,0,0,0,1,0,12.642423135847107,6.4,0.0,1,4.93972602739726
1804,2017-09-11,4680.0,1,0,0,0,0,0,0,0,12.583972736022817,6.6,0.0,1,4.942465753424657
1805,2017-09-12,4812.0,0,1,0,0,0,0,0,0,12.525439472783923,6.7,0.0,1,4.945205479452055
1806,2017-09-13,4555.0,0,0,1,0,0,0,0,0,12.466832098468252,6.15,0.0,1,4.947945205479452
1807,2017-09-14,4451.0,0,0,0,1,0,0,0,0,12.408159234278013,6.4,0.0,1,4.950684931506849
1808,2017-09-15,4116.0,0,0,0,0,1,0,0,0,12.349429384708664,6.3,0.0,1,4.953424657534247
1809,2017-09-16,2153.0,0,0,0,0,0,1,0,0,12.290650952067416,6.449999999999999,0.0,1,4.956164383561644
1810,2017-09-17,1033.0,0,0,0,0,0,0,1,0,12.231832251067807,5.9,0.0005905511811023622,0,4.958904109589041
1811,2017-09-18,3011.0,1,0,0,0,0,0,0,0,12.172981523488996,5.6,0.0006299212598425197,0,4.961643835616439
1812,2017-09-19,2580.0,0,1,0,0,0,0,0,0,12.11410695288664,5.7,0.00015748031496062991,0,4.964383561643835
1813,2017-09-20,3331.0,0,0,1,0,0,0,0,0,12.05521667934558,5.35,0.0005118110236220473,0,4.967123287671233
1814,2017-09-21,3370.0,0,0,0,1,0,0,0,0,11.996318814262082,5.7,7.874015748031496e-05,0,4.96986301369863
1815,2017-09-22,3840.0,0,0,0,0,1,0,0,0,11.93742145514634,5.949999999999999,0.0,1,4.972602739726027
1816,2017-09-23,2207.0,0,0,0,0,0,1,0,0,11.878532700434537,6.1,0.0,1,4.975342465753425
1817,2017-09-24,1968.0,0,0,0,0,0,0,1,0,11.819660664299745,6.1,0.0,1,4.978082191780822
1818,2017-09-25,3431.0,1,0,0,0,0,0,0,0,11.760813491452769,6.05,3.937007874015748e-05,0,4.980821917808219
1819,2017-09-26,4649.0,0,1,0,0,0,0,0,0,11.701999371921202,6.45,0.0,1,4.983561643835617
1820,2017-09-27,4758.0,0,0,1,0,0,0,0,0,11.643226555797327,6.7,0.0,1,4.986301369863014
1821,2017-09-28,4913.0,0,0,0,1,0,0,0,0,11.58450336794359,7.05,0.0,1,4.989041095890411
1822,2017-09-29,2970.0,0,0,0,0,1,0,0,0,11.52583822264385,6.050000000000001,0.00027559055118110237,0,4.991780821917808
1823,2017-09-30,1284.0,0,0,0,0,0,1,0,0,11.467239638189792,5.800000000000001,3.937007874015748e-05,0,4.994520547945205
1824,2017-10-01,1378.0,0,0,0,0,0,0,1,0,11.408716251388473,5.6,0.0,1,4.997260273972603
1825,2017-10-02,3932.0,1,0,0,0,0,0,0,0,11.35027683197902,5.45,0.0,1,5.0
1826,2017-10-03,4417.0,0,1,0,0,0,0,0,0,11.291930296943764,5.65,0.0,1,5.002739726027397
1827,2017-10-04,4239.0,0,0,1,0,0,0,0,0,11.233685724698185,5.65,0.0,1,5.005479452054795
1828,2017-10-05,4173.0,0,0,0,1,0,0,0,0,11.175552369144658,5.7,0.0,1,5.008219178082192
1829,2017-10-06,3574.0,0,0,0,0,1,0,0,0,11.117539673571056,5.6,3.937007874015748e-05,0,5.010958904109589
1830,2017-10-07,1251.0,0,0,0,0,0,1,0,0,11.059657284376696,5.550000000000001,3.937007874015748e-05,0,5.013698630136986
1831,2017-10-08,1389.0,0,0,0,0,0,0,1,0,11.001915064604958,5.4,3.937007874015748e-05,0,5.016438356164383
1832,2017-10-09,3957.0,1,0,0,0,0,0,0,1,10.944323107260418,5.35,0.0,1,5.019178082191781
1833,2017-10-10,3318.0,0,1,0,0,0,0,0,0,10.886891748388425,5.25,0.0,1,5.021917808219178
1834,2017-10-11,3339.0,0,0,1,0,0,0,0,0,10.829631579890636,5.0,0.0006692913385826772,0,5.024657534246575
1835,2017-10-12,2712.0,0,0,0,1,0,0,0,0,10.772553462051462,4.75,0.0014960629921259843,0,5.027397260273973
1836,2017-10-13,2742.0,0,0,0,0,1,0,0,0,10.715668535744506,4.75,0.0,1,5.03013698630137
1837,2017-10-14,1366.0,0,0,0,0,0,1,0,0,10.658988234290966,4.699999999999999,0.0,1,5.032876712328767
1838,2017-10-15,1761.0,0,0,0,0,0,0,1,0,10.602524294935684,5.199999999999999,0.0,1,5.035616438356165
1839,2017-10-16,3921.0,1,0,0,0,0,0,0,0,10.546288769905543,5.2,0.0,1,5.038356164383561
1840,2017-10-17,2746.0,0,1,0,0,0,0,0,0,10.490294037016092,5.45,0.00023622047244094488,0,5.041095890410959
1841,2017-10-18,2301.0,0,0,1,0,0,0,0,0,10.434552809783368,5.550000000000001,0.00531496062992126,0,5.043835616438356
